title,telecommuting,has_company_logo,has_questions,employment_type,fraudulent,in_balanced_dataset,country,industry_group,edu_level
"Life Insurance Agent - Raleigh, NC",0,1,1,Full-time,0,0,US,Finance,High School
Interested to join our team?,1,1,1,Unknown,0,0,GR,Unknown,Unknown
Freelance Writer -- Finance,1,1,1,Unknown,0,0,US,Unknown,Unknown
"Junior Software Developer (Python, Django, Html, CSS, Javascript)",0,1,1,Full-time,0,0,FI,Tech,Bachelor
Senior Interaction Designer,0,1,1,Full-time,0,0,CH,Tech,Master/PhD
Training Manager - Production,0,0,0,Full-time,0,0,ZA,Consumer_Retail,Bachelor
Inside Sales Consultant,0,1,1,Full-time,0,0,US,Tech,High School
"Manager, Financial Reporting",0,1,1,Full-time,0,0,US,Corporate_Services,Bachelor
Blipp Developer,0,1,0,Full-time,0,0,US,Tech,Unknown
ASP.NET Web Developer,0,1,1,Full-time,0,0,US,Tech,Unknown
Freelance Menswear Stylist,0,1,1,Part-time,0,0,GB,Consumer_Retail,Unknown
Health and Safety Manager,0,1,0,Full-time,0,0,GB,Consumer_Retail,Unknown
Sales Manager,0,1,1,Full-time,0,0,GR,Tech,Bachelor
Customer Success Manager,0,1,1,Full-time,0,0,US,Tech,Bachelor
Controls Engineer,0,0,0,Full-time,0,0,US,Unknown,Unknown
Front End Developer,0,1,0,Full-time,0,0,ES,Unknown,Unknown
Account Manager,0,1,0,Full-time,0,0,GB,Industrial_Energy,Bachelor
"Clinical Optometrists, Portsmouth & Southampton",0,1,1,Unknown,0,0,GB,Health_Science,Bachelor
Home Health RN--Point Blank,0,1,0,Unknown,0,0,US,Health_Science,Unknown
Safety Manager,0,1,0,Full-time,0,0,US,Unknown,Bachelor
Media Assistant,0,1,0,Part-time,0,0,US,Corporate_Services,Unknown
Electrical Controls Engineer,0,0,0,Full-time,0,0,US,Unknown,Unknown
Project Manager,0,1,1,Full-time,0,0,US,Tech,Unknown
English Teacher Abroad,0,1,1,Contract,0,0,US,Education,Bachelor
Sales Executive,1,1,1,Contract,0,0,US,Tech,Unknown
"[Raleigh, NC] Fundraising Consultant",1,1,0,Full-time,0,0,US,Unknown,Unknown
Receptionist - Wellness Practice,0,0,1,Full-time,0,0,US,Health_Science,Unknown
Support Worker (Personal Assistant),0,1,1,Unknown,0,0,GB,Health_Science,Unknown
"Sr Lead Engineer - Landing Gear ProE - San Diego, CA",0,0,0,Full-time,0,0,US,Unknown,Unknown
Interested in working at FQ540?,0,1,0,Full-time,0,0,US,Corporate_Services,Bachelor
Backend Developer,0,1,0,Full-time,0,0,ES,Unknown,Unknown
Manufacturing Engineer,0,0,0,Full-time,0,0,US,Unknown,Unknown
Software Engineer,0,1,1,Full-time,0,0,GR,Tech,Bachelor
Business Analyst / Solutions Consultant (Malaysia),0,1,1,Full-time,0,0,MY,Tech,Associate/Vocational
Software Engineer,0,1,1,Full-time,0,0,PK,Tech,Bachelor
Contact Center Representatives,0,1,0,Full-time,0,0,US,Finance,Unknown
Insurance Sales Representative,0,1,0,Unknown,0,0,US,Finance,Unknown
Senior iOS Developer,0,1,1,Full-time,0,0,GR,Tech,Bachelor
"Life Insurance Agent - East Bay, CA",0,1,1,Full-time,0,0,US,Finance,High School
National Programs Development Specialist,0,1,1,Full-time,0,0,US,Unknown,Bachelor
Junior Freelance Designer,0,1,1,Contract,0,0,GB,Tech,Bachelor
Radiological Technologist (Rad Tech),0,1,1,Full-time,0,0,US,Health_Science,Unknown
Receptionist | Administrative Assistant,0,1,0,Part-time,0,0,US,Corporate_Services,Unknown
Case Handler,0,1,1,Contract,0,0,GB,Finance,Unknown
Electrical Controls Engineer,0,0,0,Full-time,0,0,US,Unknown,Unknown
Live In Caregiver-Lawrence MI,0,1,1,Full-time,0,0,US,Health_Science,High School
Visual Designer,0,1,1,Full-time,0,0,US,Media_Entertainment,Bachelor
Social Media Manager,1,1,0,Contract,0,0,US,Consumer_Retail,Associate/Vocational
Technology Support,0,1,0,Full-time,0,0,US,Tech,High School
ATO - Ground Instructor,0,1,0,Full-time,0,0,GB,Industrial_Energy,Unknown
"Project Engineer - Design Cost Engineer Exp - Atlanta North, GA",0,0,0,Full-time,0,0,US,Industrial_Energy,Unknown
Luxury fragrance consultants needed for Xmas!,0,1,0,Unknown,0,0,GB,Unknown,Unknown
"School Bus Monitor - Kitchener-Waterloo, Wellington County",0,1,1,Part-time,0,0,CA,Logistics_Travel,Unknown
CNC Machinist,0,0,0,Full-time,0,0,US,Unknown,Unknown
Senior Full-Stack Developer,0,0,0,Unknown,0,0,US,Unknown,Unknown
Marketing Manager,0,1,1,Full-time,0,0,US,Tech,Bachelor
SAP HANA Modeler,0,1,1,Full-time,0,0,IN,Unknown,Unknown
Digital / Campaigns Analyst (with focus on Adwords & Analytics),0,1,1,Full-time,0,0,GR,Corporate_Services,Unknown
Business Analyst,0,1,0,Unknown,0,0,US,Unknown,Unknown
Full-Cycle Oil & Gas Recruiter,0,1,1,Full-time,0,0,US,Industrial_Energy,Unknown
Enterprise Sales Representative,0,1,0,Full-time,0,0,GB,Tech,Bachelor
Director of Partnerships,0,1,0,Unknown,0,0,SG,Unknown,Unknown
Lead Web Developer (full stack),0,1,0,Full-time,0,0,US,Consumer_Retail,Bachelor
Social Universe Project Manager,0,1,1,Full-time,0,0,MX,Tech,Bachelor
Freelance Translators (m/f) from Polish and German into French,0,1,1,Unknown,0,0,DE,Education,Unknown
Luxury fragrance consultants needed for Xmas!,0,1,0,Unknown,0,0,GB,Unknown,Unknown
English Teacher Abroad,0,1,1,Contract,0,0,US,Education,Bachelor
Account Director,0,1,0,Full-time,0,0,GB,Corporate_Services,Bachelor
"Product Director, Seller Platform",0,1,0,Full-time,0,0,GB,Media_Entertainment,Unknown
"Sr. Web Application Engineer for Javascript, HTML and CSS with 1 to 5 yrs experience",0,1,1,Full-time,0,0,IN,Tech,Bachelor
Data Scientist (Recommendations),0,1,0,Full-time,0,0,GB,Consumer_Retail,Unknown
Senior Recruiter,0,1,1,Full-time,0,0,DE,Education,Master/PhD
JavaScript Client Engineer,0,1,1,Full-time,0,0,FR,Tech,Unknown
Senior Frontend Engineer,0,1,1,Full-time,0,0,DE,Education,Master/PhD
Process Engineer - Troubleshooting Production Exp - LA,0,0,0,Full-time,0,0,US,Unknown,Unknown
User Acquisition Expert,0,1,0,Full-time,0,0,GB,Media_Entertainment,Bachelor
Digital Fashion Copywriter,0,1,0,Full-time,0,0,GB,Consumer_Retail,Unknown
Partnerships Account Manager,0,1,1,Full-time,0,0,GB,Tech,Bachelor
Kitchen Porter - Top Rated Restaurant,0,1,0,Full-time,0,0,GB,Logistics_Travel,Unknown
Maintenance Mechanic,0,1,0,Full-time,0,0,US,Industrial_Energy,Unknown
Customer Support Specialist,0,1,0,Full-time,0,0,US,Tech,Bachelor
Senior Developer / Engineer,0,1,1,Full-time,0,0,GB,Tech,Bachelor
Product Manager (Mobile),0,1,0,Full-time,0,0,US,Tech,Bachelor
Cook,0,1,1,Full-time,0,0,GB,Health_Science,Unknown
"Home Health CNA--Shelley, ID",0,1,0,Unknown,0,0,US,Unknown,Unknown
Senior Computer Vision/Computational Imaging Engineer,0,1,0,Full-time,0,0,US,Tech,Unknown
Working Student - Internal IT Support Engineer,0,1,1,Unknown,0,0,DE,Education,High School
DAYTA INTERNSHIPS,0,1,1,Unknown,0,0,US,Unknown,Unknown
Web Developer (Part-Time),0,1,1,Part-time,0,0,US,Tech,Associate/Vocational
Senior Software Engineer - Big Data,0,1,0,Full-time,0,0,US,Tech,Bachelor
Frontend Engineer,0,1,0,Full-time,0,0,US,Tech,Unknown
"CNA-Las Vegas, NV",0,1,0,Unknown,0,0,US,Unknown,Unknown
Clinical Psychotherapist,0,1,1,Full-time,0,0,US,Unknown,Master/PhD
Chief Marketing Officer (CMO),0,0,0,Full-time,0,0,IN,Tech,Master/PhD
Front-End Developer Viral Growth,0,1,0,Unknown,0,0,EE,Unknown,Unknown
Minnesota Spanish Bilingual Communication Assistant,0,1,1,Part-time,0,0,US,Unknown,High School
Entry Level Sales and Marketing Rep - South Chicago and Indiana Area,0,1,1,Full-time,0,0,US,Industrial_Energy,High School
"Physician - MD, CMO",0,0,1,Full-time,0,0,US,Health_Science,Master/PhD
CNC Machinist,0,0,0,Full-time,0,0,US,Unknown,Unknown
Beauty & Fragrance consultants needed,0,1,0,Unknown,0,0,GB,Unknown,Unknown
IV&V Senior Consultant,0,1,1,Full-time,0,0,US,Tech,Bachelor
"Full Stack Senior Developer - Java Web App, Javascript",0,1,1,Full-time,0,0,GB,Finance,Bachelor
Pharmaceutical / Compound Sales Representative- Texas,0,1,1,Full-time,0,0,US,Health_Science,Unknown
General Manager - Phoenix,0,1,0,Full-time,0,0,US,Logistics_Travel,Bachelor
Junior PHP Developer (M/F),0,1,1,Full-time,0,0,BE,Tech,Unknown
Account Planner,0,1,0,Full-time,0,0,US,Corporate_Services,Bachelor
Domestic Sales Representative,1,1,1,Full-time,0,0,US,Consumer_Retail,High School
Graphic Designer,0,1,1,Full-time,0,0,US,Unknown,Unknown
CURRENT UCP EMPLOYEES ONLY: Overnight Caregiver for a Cool Young Man,0,1,1,Full-time,0,0,US,Government_Public,High School
Front End - Web Developer,0,1,1,Full-time,0,0,US,Tech,Unknown
Future - Tech Specialist - Microsoft Infrastructure,0,1,0,Full-time,0,0,AU,Tech,Unknown
Help Desk Engineer,0,0,0,Unknown,0,0,US,Unknown,Unknown
Marketing Intern,0,1,0,Contract,0,0,US,Tech,Unknown
Electrical Controls Engineer,0,0,0,Full-time,0,0,US,Industrial_Energy,Unknown
Maintenance Technician,0,0,0,Full-time,0,0,US,Unknown,Unknown
Information security technology analyst,0,1,1,Full-time,0,0,GB,Tech,Bachelor
IT Assistant (Internship/Stage),0,0,0,Temporary,0,0,GB,Unknown,Unknown
Sales Representative with Management Training - AT&T,0,1,0,Full-time,0,0,US,Consumer_Retail,Unknown
Beauty & Fragrance consultants needed,0,1,0,Unknown,0,0,GB,Unknown,Unknown
Customer Support Specialist,0,1,1,Full-time,0,0,GR,Tech,Bachelor
Marketing Manager,0,1,1,Full-time,0,0,US,Corporate_Services,Bachelor
Senior Technical Writer,0,1,0,Full-time,0,0,GB,Unknown,Bachelor
Security Engineer,0,1,1,Full-time,0,0,US,Tech,Bachelor
NE9 5AN Business Admin Apprenticeship available under NAS 16-18 year olds only!,0,1,1,Unknown,0,0,GB,Unknown,High School
Process Engineer,0,0,0,Full-time,0,0,US,Unknown,Unknown
Display RTB Specialist,0,1,1,Full-time,0,0,AE,Consumer_Retail,Bachelor
UI Developer For Rails App,1,1,1,Unknown,0,0,US,Tech,Unknown
"Reliability Team Leader - Six Sigma KPI RCA - Tyler, TX",0,0,0,Full-time,0,0,US,Unknown,Unknown
Marketing Manager,0,1,1,Full-time,0,0,US,Industrial_Energy,Bachelor
PHP Laravel Web Developer Hiring Today!,1,1,1,Part-time,0,0,US,Tech,Unknown
Director of Product,0,1,0,Full-time,0,0,US,Media_Entertainment,Unknown
Social Media Specialist - B2B,0,1,0,Full-time,0,0,GB,Unknown,Bachelor
Senior Infrastructure Engineer,0,1,0,Full-time,0,0,US,Unknown,Unknown
AngularJS Developer,0,1,0,Full-time,0,0,HU,Tech,Associate/Vocational
Android Developer,0,1,0,Full-time,0,0,GR,Tech,Unknown
Operations and Customer Relations Assistant,0,0,1,Full-time,0,0,US,Tech,Bachelor
Demand Generation Lead,0,1,1,Full-time,0,0,US,Tech,Bachelor
Front End Developer,0,1,0,Full-time,0,0,GB,Unknown,Unknown
Python Developer,0,0,0,Unknown,0,0,PL,Unknown,Unknown
Head of Marketing,0,1,0,Full-time,0,0,US,Corporate_Services,Bachelor
Account Manager (Freelance),0,1,1,Contract,0,0,GB,Corporate_Services,Unknown
Public Relations Strategist,0,0,0,Full-time,0,0,US,Tech,Bachelor
Numeric Games Manager,0,0,1,Full-time,0,0,GR,Unknown,Master/PhD
CNC Programmer,0,0,0,Full-time,0,0,US,Unknown,Unknown
SAP BI Analyst Trainee,0,1,1,Full-time,0,0,IN,Unknown,Unknown
Frontend Developer,0,1,1,Full-time,0,0,IT,Tech,Bachelor
Jr. Flash & HTML Developer,0,1,0,Full-time,0,0,US,Corporate_Services,Unknown
English Teacher Abroad,0,1,1,Contract,0,0,US,Education,Bachelor
Business Development for an experienced Real Estate Broker,0,1,1,Full-time,0,0,US,Unknown,Associate/Vocational
QA Engineer,0,1,0,Full-time,0,0,LT,Tech,Unknown
Writing & Research Specialist for Social Enterprises,0,1,1,Full-time,0,0,PH,Government_Public,Bachelor
Web Developer,0,1,0,Full-time,0,0,US,Tech,Unknown
Sales Account Executive,0,1,1,Full-time,0,0,US,Corporate_Services,Bachelor
Executive Assistant,0,1,1,Full-time,0,0,US,Health_Science,Unknown
Accounts Payable Supervisor,0,1,0,Full-time,0,0,US,Consumer_Retail,Bachelor
"Administrative Assistant (Digital, Internet, Mobile)",0,1,1,Full-time,0,0,HK,Tech,Bachelor
Data Scientist,0,1,1,Full-time,0,0,GR,Tech,Master/PhD
NetApp Storage Administrator,0,1,1,Full-time,0,0,US,Tech,Bachelor
Site Reliability Engineer (SRE),0,1,0,Full-time,0,0,US,Tech,Unknown
Research and Policy Intern (paid),0,1,1,Full-time,0,0,GB,Corporate_Services,Bachelor
Technical Support Engineer,1,1,0,Full-time,0,0,GB,Tech,Unknown
Winter Analyst,0,1,0,Unknown,0,0,Unspecified,Unknown,Unknown
Inventory Mgmt Analyst,0,0,0,Unknown,0,0,US,Unknown,Unknown
English Teacher Abroad,0,1,1,Contract,0,0,US,Education,Bachelor
Project Controls Specialist,0,1,0,Unknown,0,0,US,Unknown,Unknown
Trend Editor/Berlin (Part time),0,1,1,Part-time,0,0,DE,Unknown,Unknown
Automotive Controls Engineer,0,0,0,Full-time,0,0,US,Unknown,Unknown
Marketing Manager,0,0,1,Full-time,0,0,CA,Tech,Unknown
Telesales Opportunities,0,1,1,Full-time,0,0,GB,Unknown,Unknown
Application Developer,0,0,0,Full-time,0,0,US,Tech,Unknown
English Teacher Abroad,0,1,1,Contract,0,0,US,Education,Bachelor
Web Developer (.NET MVC),0,1,0,Full-time,0,0,US,Tech,Unknown
English Teacher Abroad,0,1,1,Contract,0,0,US,Education,Bachelor
Experienced Managing Real Estate Broker,0,1,1,Unknown,0,0,US,Unknown,Associate/Vocational
Residential House Cleaner,1,1,0,Contract,0,0,US,Consumer_Retail,High School
Senior Manufacturing Engineer,0,1,0,Full-time,0,0,US,Consumer_Retail,Bachelor
Experienced Executive Chef,0,1,0,Full-time,0,0,US,Logistics_Travel,Unknown
Brand ambassador,0,1,1,Full-time,0,0,IN,Tech,Bachelor
Operations Engineer (DevOps),0,1,1,Full-time,0,0,GR,Tech,Bachelor
Senior Developer,0,1,0,Full-time,0,0,NZ,Tech,Unknown
Senior Copywriter,0,1,0,Full-time,0,0,GB,Corporate_Services,Bachelor
Office Manager,0,1,0,Full-time,0,0,US,Tech,Unknown
Site Analytics Executive,0,1,0,Full-time,0,0,IE,Logistics_Travel,Unknown
Financial Accountant / Finance Manager (contract to permanent),0,1,1,Contract,0,0,GB,Consumer_Retail,Bachelor
Sr. Network Engineer,0,0,0,Contract,0,0,US,Tech,Unknown
Substance Abuse Counselor (Columbia Center),0,1,1,Full-time,0,0,US,Health_Science,Bachelor
Web Application Project Manager | Junior-level,0,1,1,Full-time,0,0,US,Tech,Bachelor
QA Tester,0,1,0,Full-time,0,0,US,Media_Entertainment,Unknown
Compass Web Developer,0,0,0,Contract,0,0,US,Government_Public,Unknown
Payroll Processor,0,0,0,Contract,0,0,US,Corporate_Services,Unknown
Web Developer/Programmer,0,1,1,Full-time,0,0,US,Tech,Unknown
Executive Assistant,0,1,0,Full-time,0,0,GR,Unknown,Unknown
UI/UX Designer and Front-end Developer,0,1,1,Full-time,0,0,IN,Tech,Unknown
iOS Developer,0,1,0,Full-time,0,0,US,Tech,Unknown
Creative Lead,0,1,0,Full-time,0,0,JP,Corporate_Services,Unknown
Project Manager,0,1,0,Full-time,0,0,SE,Tech,Bachelor
Marketing / Journalist Intern,0,1,0,Unknown,0,0,NZ,Media_Entertainment,Unknown
Senior Frontend Engineer,0,1,0,Full-time,0,0,US,Unknown,Unknown
Senior Technologist,1,1,1,Full-time,0,0,US,Tech,Bachelor
Quality Assurance Manager,0,1,1,Full-time,0,0,US,Industrial_Energy,Bachelor
Direct Sales Representative,0,1,1,Full-time,0,0,US,Corporate_Services,Unknown
Ethylene Maintenance Superintendent - VCM SAP - TX,0,0,0,Full-time,0,0,US,Unknown,Unknown
Account Executive,0,1,1,Full-time,0,0,US,Tech,Bachelor
Community Manager & Customer Support,0,1,1,Full-time,0,0,US,Tech,Unknown
URGENT Full & Part Time Workers Needed.,0,0,0,Part-time,1,1,AU,Unknown,Unknown
Remote Forex Day Trader,1,1,1,Contract,0,0,CA,Finance,Associate/Vocational
Training Development Specialist,0,0,1,Unknown,0,0,US,Unknown,Unknown
Lead QA Tester,0,1,1,Full-time,0,0,GB,Tech,Bachelor
C Senior Account Manager (German speaking),0,1,0,Full-time,0,0,GR,Industrial_Energy,Bachelor
Python Developer,0,1,1,Full-time,0,0,US,Unknown,Unknown
Sales Representative with Management Training - AT&T,0,1,0,Full-time,0,0,US,Consumer_Retail,Unknown
DevOps Engineer,0,1,1,Full-time,0,0,DE,Tech,Master/PhD
Helpdesk Analyst,0,1,0,Full-time,0,0,US,Tech,High School
Senior Accountant,0,1,0,Full-time,0,0,US,Consumer_Retail,Bachelor
Technical Manager - LAMINATION EXP R&D EPA FDA OSHA - IL,0,0,0,Full-time,0,0,US,Corporate_Services,Unknown
Entry Level Sales,1,0,0,Full-time,0,0,US,Finance,High School
Financial Analyst,0,1,0,Unknown,0,0,US,Unknown,Unknown
Manufacturing Engineering Manager,0,0,0,Full-time,0,0,US,Industrial_Energy,Unknown
Event Servers Needed - Hiring ASAP!,0,0,0,Temporary,0,0,US,Logistics_Travel,Unknown
Sales Associate Internship,0,1,0,Unknown,0,0,Unspecified,Unknown,Unknown
Manager of Finance,0,0,0,Full-time,0,0,US,Corporate_Services,Unknown
Agile/Team Coach,0,1,1,Full-time,0,0,GB,Media_Entertainment,Unknown
"Product Manager, HRIS & Analytics",0,1,0,Full-time,0,0,US,Tech,Unknown
Teaching English,0,1,1,Contract,0,0,CN,Education,Bachelor
Technology Specialist - Systems Integration,0,1,0,Full-time,0,0,US,Tech,Bachelor
Senior Web Developer,0,1,1,Full-time,0,0,US,Unknown,Associate/Vocational
Sales Representative,1,1,0,Full-time,0,0,US,Unknown,Bachelor
NY | BACK-END WEB DEVELOPER (PHP/PYTHON) @JB,0,1,0,Full-time,0,0,US,Tech,Bachelor
"Sr. Manager, Global Solutions Architects ",0,1,0,Full-time,0,0,US,Tech,Bachelor
Director of Analytics,0,0,0,Full-time,0,0,US,Tech,Unknown
Lead User Experience Architect,0,1,0,Full-time,0,0,GB,Tech,Master/PhD
SAS Data Management Technical Lead,0,1,0,Unknown,0,0,US,Unknown,Unknown
Design Internship,0,1,0,Full-time,0,0,NL,Corporate_Services,Unknown
iOS Engineer - StageBloc,0,1,0,Full-time,0,0,US,Tech,Bachelor
Junior SEO Manager (m/f) - Rocket Internet,0,1,0,Full-time,0,0,DE,Media_Entertainment,Bachelor
Lead UX / UI Designer,0,1,1,Full-time,0,0,US,Tech,Unknown
Travel sales executive,0,1,1,Full-time,0,0,GB,Logistics_Travel,Bachelor
Injection Molding Supervisor,0,0,0,Full-time,0,0,US,Corporate_Services,Unknown
Pharmacist,0,1,0,Unknown,0,0,US,Unknown,Unknown
Application Developer (PHP/LAMP),0,1,0,Full-time,0,0,GR,Tech,Bachelor
SAP BW Sr. Developer,0,1,1,Full-time,0,0,IN,Unknown,Unknown
CDL Driver-Cicero,0,1,0,Full-time,0,0,US,Unknown,Unknown
Application Developer,0,0,0,Full-time,0,0,US,Tech,Unknown
Commissioned Sales Rep - Nationwide,1,1,0,Part-time,0,0,US,Consumer_Retail,High School
Marketing and Social Media Internship,0,1,0,Full-time,0,0,GB,Unknown,Bachelor
Electrical Maintenance Technician - Major States,0,0,0,Full-time,0,0,US,Unknown,Unknown
UI/UX Developer,0,1,0,Full-time,0,0,GR,Tech,Unknown
Embedded and Application Engineer (communication stacks / encryption),0,1,1,Full-time,0,0,NZ,Tech,Bachelor
Sr/Lead Software Engineer: Ruby on Rails,0,1,0,Full-time,0,0,US,Tech,Unknown
Sales Representative,0,1,0,Full-time,0,0,US,Unknown,Unknown
"Life Insurance Agent - Orange County, CA",0,1,1,Full-time,0,0,US,Finance,High School
Production Supervisor,0,0,0,Full-time,0,0,US,Unknown,Unknown
CAREGIVERS!! WANT GUARANTEED PAY EVERY WEEK FOR BEING ON CALL?,0,1,1,Unknown,0,0,US,Unknown,Unknown
WAITRESSES AND COOKS - Hiring now!,0,0,0,Unknown,0,0,US,Logistics_Travel,Unknown
Bookkeeper,0,0,0,Full-time,1,0,US,Unknown,High School
"Business Development Specialist, Enterprise Sales - New York (Remote)",0,1,0,Full-time,0,0,US,Unknown,Bachelor
People operations (HR)/Internal recruiter,0,1,0,Full-time,0,0,GB,Tech,Bachelor
Injection Molding Supervisor,0,0,0,Unknown,0,0,US,Corporate_Services,Unknown
Product Designer,0,1,1,Full-time,0,0,US,Media_Entertainment,Unknown
Creative Copywriter,0,1,0,Full-time,0,0,GR,Unknown,Unknown
Lead Developer & Architect BlipBuilder - Augmented Reality SaaS,0,1,0,Full-time,0,0,US,Tech,Unknown
Software Test Automation Engineer,0,1,1,Full-time,0,0,GR,Unknown,Unknown
English Teacher Abroad,0,1,1,Contract,0,0,US,Education,Bachelor
Ntynomai.gr Associate,0,1,1,Full-time,0,0,GR,Corporate_Services,Unknown
Part-Time Curator - San Francisco,0,1,1,Part-time,0,0,US,Tech,Unknown
Construction Management - Chicagoland Area,0,1,1,Full-time,0,0,US,Industrial_Energy,High School
Head of Product Design,0,1,1,Full-time,0,0,SG,Tech,Unknown
Software Engineer,0,1,1,Full-time,0,0,US,Tech,Unknown
Sales - Account Executive,0,1,1,Full-time,0,0,US,Corporate_Services,Unknown
Experienced eBay Seller (consignment),1,1,1,Part-time,0,0,US,Tech,High School
Electrical Maintenance Technician - Major States,0,0,0,Full-time,0,0,US,Unknown,Unknown
Lead Designer,0,1,0,Unknown,0,0,ES,Unknown,Unknown
Backend Engineer,0,1,0,Full-time,0,0,GB,Media_Entertainment,Bachelor
Account Manager,0,1,0,Full-time,0,0,US,Tech,Bachelor
Executive Personal Assistant,0,1,1,Full-time,0,0,US,Unknown,Bachelor
Area Coordinator (Anticipated),0,0,0,Full-time,0,0,US,Education,Bachelor
English Teacher Abroad (Conversational),0,1,0,Contract,0,0,US,Education,Bachelor
Delivery Drivers,0,0,0,Unknown,0,0,US,Logistics_Travel,Unknown
Community Manager (NY),1,1,1,Full-time,0,0,US,Unknown,Bachelor
Growth Engineer,0,0,0,Full-time,0,0,GR,Corporate_Services,Unknown
Store Manager - Papa John's Pizza,0,1,1,Full-time,0,0,GB,Consumer_Retail,Unknown
Embedded Software Engineer (m/f),0,1,0,Full-time,0,0,DE,Tech,Master/PhD
